Gender,Weight,Body Shape Index,Waist,Hips,Bust/Chest,Height,Cup Size,BMI
0,61,0,57.34,82.47,98.69,171.32,3,20.783261572706067
0,58,1,77.44,84.44,102.07,147.32,0,26.72419137941725
0,58,0,92.92,108.05,111.4,175.65,1,18.798867433060842
0,64,1,60.9,83.5,121.92,155.98,5,26.30523233595018
0,69,4,55.88,93.65,93.61,147.32,7,31.79257250309983
0,72,1,94.12,100.59,109.43,164.23,0,26.694851585319554
0,65,0,56.57,67.58,100.7,185.65,2,18.859207961139006
0,101,1,56.69,79.09,73.6,165.88,0,36.705683912222916
0,86,1,60.66,121.14,82.6,164.05,3,31.95552682448176
0,73,1,76.71,96.01,109.04,169.98,0,25.265460035365276
0,74,1,56.5,83.19,111.21,158.44,1,29.4782740658558
0,41,4,57.93,79.4,111.45,165.26,6,15.012338897648206
0,56,1,58.65,74.19,113.74,196.17,3,14.552005253460997
0,67,4,65.53,116.71,110.61,151.52,4,29.183332236853104
0,58,3,55.88,73.94,113.04,154.48,7,24.304319853163022
0,74,0,91.12,70.97,114.75,155.78,7,30.493573429950594
0,72,3,96.7,115.73,106.1,177.05,6,22.968923126762693
0,83,4,59.44,78.58,99.43,165.37,4,30.350415401564756
0,67,4,55.88,110.84,117.66,168.77,7,23.522544668601377
0,64,4,56.21,108.96,100.75,170.8,5,21.938364165875967
0,62,4,67.47,101.11,116.44,173.99,1,20.48062064049963
0,55,0,96.2,76.29,105.52,171.83,6,18.627934805303482
0,90,1,58.09,83.83,111.27,149.71,6,40.15511635901995
0,51,1,97.55,66.76,114.28,162.31,0,19.358852934973488
0,75,1,86.65,88.51,102.28,151.68,2,32.5990259306735
0,67,4,66.39,90.2,100.98,163.2,7,25.155589196462902
0,81,1,97.0,55.88,115.7,187.59,0,23.01789751506195
0,63,0,81.95,101.53,74.34,186.67,2,18.079711433112177
0,74,1,55.88,78.07,121.92,166.47,2,26.7029818559481
0,73,4,84.48,106.65,78.9,150.49,4,32.23350822337066
0,95,4,64.81,92.9,83.54,168.97,7,33.27395287054199
0,85,1,75.66,84.26,114.31,168.86,0,29.810231991081224
0,62,3,88.73,94.65,97.31,165.48,6,22.64126381139004
0,69,4,56.19,80.33,108.55,157.94,4,27.66080553172495
0,86,0,55.88,98.38,80.87,174.83,0,28.136270856415635
0,80,1,64.93,97.24,86.1,177.59,5,25.36605749646252
0,52,0,67.98,112.82,87.11,164.15,7,19.298411805654972
0,61,1,59.02,84.25,121.92,185.52,3,17.72345405457773
0,76,1,61.51,82.44,119.31,191.7,7,20.680896756337404
0,65,1,79.36,80.03,109.21,174.79,0,21.275520408148534
0,57,3,101.5,104.83,72.75,187.73,4,16.173629691849026
0,99,0,75.43,77.38,119.42,165.1,7,36.31959926641746
0,66,4,98.64,127.0,113.27,147.32,6,30.41028674209549
0,62,4,64.8,76.98,116.51,180.69,4,18.989933929149863
0,91,3,100.66,112.52,121.92,148.82,5,41.088358555474905
0,77,2,58.94,72.58,87.07,164.35,3,28.506986386710786
0,91,4,78.24,88.5,112.49,149.98,0,40.45523178705022
0,54,1,60.85,76.87,100.64,180.15,0,16.63892357257101
0,46,1,55.88,90.21,91.87,149.3,4,20.636603322762305
0,55,2,64.11,81.99,103.61,147.32,1,25.34190561841291
0,80,3,101.82,96.93,107.32,188.86,1,22.429005441041216
0,41,3,74.8,79.67,86.54,166.29,6,14.826942047967611
0,95,1,102.26,87.66,93.68,163.56,0,35.511531424101825
0,49,1,55.88,70.67,85.65,192.01,0,13.290716208785987
0,79,2,99.5,83.92,102.7,173.59,0,26.216679508802034
0,60,1,91.5,81.89,80.4,148.39,0,27.248461155645124
0,60,4,55.88,114.15,119.15,150.85,0,26.366994060505004
0,52,1,62.3,107.2,113.44,151.39,6,22.68866619662441
0,65,1,63.19,82.39,121.37,173.94,7,21.483964454866744
0,92,2,71.22,93.1,104.48,190.51,1,25.348500483692096
0,53,4,55.88,108.68,121.92,178.75,3,16.587608195999803
0,86,3,85.03,80.52,89.2,164.43,5,31.80799816478206
0,78,3,102.15,110.72,112.6,194.43,3,20.633269482093745
0,48,1,94.67,103.41,118.93,148.25,0,21.839959732574247
0,56,1,57.07,89.33,114.28,181.24,0,17.048254499850245
0,55,0,62.66,85.88,120.14,168.26,3,19.42678439853736
0,57,0,102.48,100.83,91.12,147.32,0,26.26342945908247
0,76,4,69.63,60.27,74.68,160.83,0,29.381872403041164
0,80,3,83.07,93.82,110.91,152.04,0,34.60782174147805
0,53,1,76.43,68.86,117.12,168.31,6,18.709234981817325
0,56,4,61.82,90.33,115.88,149.74,1,24.97539522180372
0,66,4,79.21,83.79,76.72,150.2,6,29.255267277894905
0,81,4,74.49,114.5,109.52,177.28,0,25.773033175201036
0,74,1,93.02,88.16,119.88,147.32,1,34.09638210477373
0,81,2,98.66,97.57,83.28,158.77,1,32.13276732640566
0,92,0,71.03,78.09,121.26,189.14,6,25.717044594104475
0,73,4,82.62,108.87,83.85,169.87,4,25.298192129850946
0,41,2,66.02,65.68,109.82,165.45,3,14.97787886019438
0,46,1,55.88,97.23,94.29,169.79,3,15.956352244814735
0,51,1,76.47,99.47,111.94,158.49,7,20.303291281753584
0,75,4,103.94,96.86,117.83,156.72,1,30.53601901773493
0,87,1,95.99,104.21,105.15,178.21,1,27.393978603873187
0,59,4,65.82,91.85,99.05,148.69,5,26.6863076684946
0,77,1,62.5,70.8,88.12,155.93,5,31.668782504637853
0,88,3,58.66,80.26,106.81,170.83,3,30.15465682700111
0,80,3,66.48,81.56,102.24,171.49,6,27.20272344418197
0,78,4,62.26,125.13,113.81,177.08,3,24.87456966356672
0,63,4,66.66,101.06,96.76,182.46,6,18.92366313241125
0,59,2,104.22,104.76,112.15,186.12,1,17.03201080404532
0,83,4,92.73,90.1,118.21,166.56,7,29.91828314790054
0,54,1,59.96,112.74,118.89,163.67,4,20.15837848153722
0,83,4,106.68,92.15,111.05,163.12,2,31.193468415433138
0,77,1,62.58,70.39,117.84,180.19,2,23.715339957504142
0,92,1,63.17,108.87,79.87,186.94,7,26.325907477781307
0,72,4,62.9,75.89,112.1,155.31,4,29.849266056918296
0,68,0,62.2,55.88,75.34,182.83,7,20.342952928420278
0,66,2,87.47,123.52,86.26,171.52,5,22.43439692860325
0,71,4,100.51,69.34,92.06,147.47,6,32.64757950914493
0,53,1,97.19,65.15,89.16,162.93,5,19.96520411488583
0,56,1,66.16,83.04,78.39,163.15,4,21.038456325808298
0,58,1,77.66,99.43,109.91,147.32,0,26.72419137941725
0,58,3,80.62,108.77,106.33,177.61,4,18.38625017122591
0,87,1,106.68,96.27,111.88,158.76,6,34.51732026759922
0,98,0,67.9,94.58,116.65,152.89,6,41.92450217680357
0,86,4,65.12,123.52,115.76,178.12,4,27.106477116661583
0,66,1,79.5,85.72,107.94,192.52,0,17.80706030731144
0,59,4,65.12,77.43,111.63,178.64,3,18.488198337481045
0,94,1,65.25,90.94,113.6,156.14,0,38.55666868019982
0,58,4,92.44,103.13,107.38,168.92,7,20.326651818024153
0,87,1,96.9,90.68,113.38,186.9,4,24.905808807552813
0,71,1,65.15,84.83,110.16,182.96,6,21.2102626028871
0,84,4,88.61,91.71,112.39,185.68,2,24.364024702986296
0,93,4,65.08,82.45,95.54,168.54,1,32.73987141383819
0,80,1,90.17,83.55,117.84,177.36,4,25.43188943272441
0,80,3,87.82,97.14,110.91,195.96,5,20.833158855627914
0,76,1,93.08,72.53,83.01,153.86,3,32.10422098017937
0,89,4,73.81,83.23,117.39,161.56,1,34.09748269548923
0,83,1,64.4,98.47,89.69,153.25,0,35.340861007693555
0,69,1,85.47,79.04,79.96,147.32,6,31.79257250309983
0,75,0,55.88,92.03,84.59,154.29,7,31.505451318929726
0,69,1,62.88,92.08,116.68,167.77,5,24.514355604865802
0,44,4,93.62,114.91,95.26,193.74,5,11.7223338454821
0,80,0,106.68,121.95,93.49,172.5,1,26.8851081705524
0,72,4,92.32,61.23,90.75,183.87,0,21.29662306635647
0,58,1,77.19,87.51,85.89,174.81,4,18.97996677923325
0,71,4,90.69,109.3,110.98,184.0,0,20.97117202268431
0,76,1,65.31,86.19,113.25,196.02,4,19.779386758019115
0,69,2,61.33,65.0,96.93,157.88,5,27.681833701151355
0,77,0,96.97,108.15,107.69,158.21,7,30.762587648355225
0,60,0,60.01,105.96,102.93,181.01,4,18.312435736131125
0,57,4,56.81,85.59,89.36,147.32,0,26.26342945908247
0,62,3,65.32,87.62,115.55,194.92,6,16.31844920913215
0,60,0,63.84,113.09,75.96,167.79,2,21.311749475440593
0,69,2,85.43,82.31,82.37,149.05,3,31.058832743796916
0,84,4,78.17,94.7,112.36,169.63,0,29.19267967561748
0,68,4,64.15,113.96,121.37,187.52,7,19.338096541602113
0,44,4,65.28,115.24,92.03,164.85,5,16.191041037021463
0,60,1,96.95,81.62,117.7,149.44,7,26.86689837635094
0,107,4,60.6,107.87,112.24,179.94,5,33.046718832055085
0,74,1,80.45,96.53,72.13,172.13,7,24.97575251005722
0,63,4,69.13,70.52,110.64,170.1,2,21.77368432512466
0,60,4,59.3,69.46,116.12,161.91,7,22.887792357644827
0,71,4,106.68,94.79,103.08,156.47,3,28.99987884994274
0,72,0,78.22,105.91,108.62,170.61,2,24.73566157954081
0,79,1,55.88,72.38,112.78,157.85,0,31.705741819542354
0,68,1,62.52,87.59,103.16,180.2,2,20.941092706217415
0,50,3,61.15,73.65,82.76,147.32,5,23.038096016739008
0,50,2,104.76,127.0,86.3,172.09,4,16.883354333243396
0,74,1,60.37,90.82,118.34,168.43,0,26.085119007486316
0,41,0,64.58,91.93,110.56,170.07,0,14.175175134029482
0,77,3,98.91,91.77,82.52,176.26,2,24.784673014006405
0,93,3,55.88,91.38,116.76,170.9,7,31.841888929328466
0,71,4,63.88,75.61,114.98,158.2,6,28.369089040581386
0,57,3,72.92,61.71,118.96,155.43,0,23.59419484952883
0,89,2,95.44,118.6,113.77,178.0,7,28.089887640449437
0,64,1,55.88,83.42,85.34,155.26,7,26.549772884116265
0,95,1,64.43,75.82,105.99,156.99,1,38.546027452294105
0,79,1,65.42,73.75,119.28,153.99,1,33.31517150433109
0,59,1,56.29,93.39,121.92,155.99,1,24.247026968254367
0,84,4,55.88,87.56,82.55,150.81,2,36.93337589641096
0,66,1,71.95,60.86,116.32,166.63,6,23.77045785096427
0,108,4,80.31,110.8,95.98,157.08,0,43.77054662409445
0,55,1,106.06,78.2,115.21,169.58,6,19.125527737641598
0,54,1,69.15,114.46,115.8,155.06,5,22.459195758825437
0,78,3,56.97,80.9,120.11,172.82,7,26.11599646167087
0,52,3,55.88,113.41,91.56,168.75,3,18.260631001371742
0,91,0,102.73,73.11,117.36,181.69,0,27.566354859183928
0,69,1,91.07,68.47,107.63,172.05,1,23.309863847592
0,53,3,70.03,78.29,121.41,161.51,4,20.317816577199974
0,67,1,90.1,81.48,116.04,178.57,7,21.0115361832342
0,94,1,85.57,115.43,121.92,177.38,4,29.875731829888192
0,105,0,97.17,101.85,83.58,168.08,7,37.166975405061976
0,62,1,73.12,80.44,98.54,170.03,0,21.445717452624137
0,95,4,70.49,101.7,118.22,162.28,1,36.07394237732232
0,83,1,86.63,111.4,115.91,167.08,6,29.73234470445304
0,65,0,65.52,89.46,107.78,159.91,0,25.419213572470987
0,50,1,94.87,115.1,111.01,148.72,3,22.60639182888531
0,59,1,66.11,66.83,121.92,171.48,5,20.064348474013123
0,69,1,58.69,82.12,119.33,170.5,1,23.73560598894058
0,64,4,57.96,70.18,101.01,190.11,2,17.708021895227546
0,64,4,89.86,101.43,86.59,153.5,5,27.16209190548441
0,70,1,86.12,74.52,91.01,171.81,1,23.71380063349115
0,63,3,63.48,92.9,112.89,151.89,2,27.307515273971035
0,62,1,65.17,88.1,95.19,157.96,1,24.848343346521013
0,59,2,57.31,105.04,76.68,156.56,4,24.070792347165643
0,63,1,88.52,106.52,109.77,155.2,4,26.155144011053256
0,94,4,81.13,73.36,99.0,160.12,0,36.66373377598577
0,52,1,93.65,117.47,96.56,167.04,1,18.636415349158117
0,63,4,72.74,81.94,101.51,184.43,1,18.521553777615097
0,77,2,67.4,90.83,78.87,188.92,2,21.574207495863696
0,99,4,99.56,87.74,74.96,192.5,1,26.716141001855284
0,63,0,60.97,94.76,113.25,175.28,0,20.505757652201936
0,87,1,65.71,89.41,106.16,149.14,4,39.113886852319226
0,80,1,58.29,64.82,84.02,155.65,4,33.02111524895496
0,88,2,87.57,90.24,116.41,193.45,2,23.51501196359636
0,73,1,97.45,93.01,89.68,161.27,7,28.0682727591234
0,52,1,64.02,114.23,114.65,194.11,7,13.800903667778849
0,55,0,83.3,103.98,111.93,166.01,1,19.95695096991889
0,59,4,88.54,76.93,74.69,152.1,2,25.50313580506268
0,70,1,73.16,116.71,120.82,155.12,7,29.091254377651953
0,70,4,62.16,101.14,109.26,167.39,6,24.98267977578302
0,61,2,55.88,76.79,79.41,162.52,5,23.094906466083135
0,78,3,98.49,98.64,116.49,185.93,3,22.562938731823817
0,58,1,57.74,92.12,117.97,151.21,0,25.36687487899618
0,79,3,93.97,90.25,80.43,197.28,6,20.298361035303152
0,83,4,62.61,79.71,119.36,162.46,5,31.447432570225637
0,52,1,95.57,90.77,79.24,163.68,1,19.409400026181785
0,45,4,87.66,102.14,118.64,147.32,2,20.734286415065107
0,58,2,99.76,99.33,86.17,174.99,2,18.940940127227798
0,49,1,98.55,97.75,80.98,165.86,2,17.81200293152125
0,52,1,67.05,104.31,114.8,182.35,0,15.638381671094912
0,58,3,99.13,110.44,121.92,167.34,5,20.712306505454073
0,92,4,82.92,121.9,119.21,157.26,0,37.20071479070821
0,68,3,90.25,99.01,98.75,177.92,0,21.481241265980024
0,63,1,56.53,91.79,107.92,147.32,6,29.02800098109115
0,55,4,62.8,89.2,89.39,167.94,5,19.5008881697245
0,81,4,60.36,68.34,112.38,167.05,1,29.026325354109964
0,74,4,99.28,93.3,81.6,154.52,2,30.992907549530514
0,67,4,88.68,60.73,108.81,168.07,5,23.718892270097623
0,71,1,95.94,89.29,88.12,183.29,1,21.133956358993302
0,44,4,65.56,92.64,121.92,172.93,1,14.713364482350782
0,61,4,76.23,74.87,102.2,153.06,5,26.037927716288145
0,73,4,56.53,79.08,93.0,148.72,4,33.00533207017255
0,67,4,56.93,111.84,107.51,160.25,2,26.09027918059
0,51,3,62.66,114.11,113.51,151.64,3,22.179033893112432
0,63,4,67.23,91.58,106.71,151.9,6,27.303919932771677
0,58,4,89.94,102.52,96.11,164.25,3,21.498949377850984
0,51,1,61.62,89.46,84.74,185.13,7,14.88046743714751
0,49,1,57.83,98.09,94.37,164.4,7,18.12977664115178
0,65,2,66.89,100.28,115.2,164.64,3,23.979639058177767
0,64,1,103.59,124.49,80.65,170.38,0,22.046657037146176
0,71,4,81.67,83.93,119.99,158.72,4,28.183507373504163
0,77,4,79.66,84.83,104.73,161.82,1,29.405348544193135
0,71,1,99.05,104.77,110.57,168.67,2,24.956441431349777
0,46,4,96.26,122.76,121.92,151.47,1,20.049547749978952
0,62,4,60.22,79.51,120.82,153.86,2,26.190285536462117
0,89,3,59.28,92.49,118.8,164.36,5,32.94562429100276
0,67,1,89.65,125.36,121.92,168.93,3,23.478007584370612
0,66,1,58.18,104.62,121.92,158.6,5,26.238413355193384
0,84,0,69.0,104.07,78.74,178.52,2,26.357579779750036
0,76,4,93.1,111.64,88.25,165.94,1,27.600148628253002
0,55,1,80.61,122.01,118.73,147.45,1,25.297239691691043
0,91,0,58.47,94.81,116.27,178.16,6,28.669557129316107
0,45,1,56.72,69.18,121.92,177.28,4,14.318351764000575
0,84,1,62.01,95.13,106.91,181.75,0,25.42906822520619
0,74,0,63.75,76.86,121.06,162.04,5,28.183001950994974
0,61,4,58.97,60.91,92.07,170.6,7,20.959059055069414
0,79,1,83.92,116.41,119.54,148.17,5,35.98375900822092
0,67,0,84.24,104.07,78.7,170.17,4,23.13709367900852
0,71,1,70.05,59.4,92.2,191.75,1,19.310236975364152
0,50,1,61.15,96.37,100.22,160.48,2,19.414587742256778
0,70,4,102.3,115.62,116.36,150.95,0,30.720749375628202
0,67,4,94.97,120.34,118.1,189.81,0,18.596731653278503
0,73,1,55.88,115.05,79.14,175.69,4,23.64987090523584
0,86,2,62.01,127.0,113.73,162.96,0,32.38444206817952
0,66,2,60.72,102.46,113.59,159.8,2,25.84582417634057
0,79,3,94.35,92.49,117.44,194.46,5,20.891351127665946
0,68,1,61.3,110.12,80.69,171.38,4,23.152006500647623
0,69,4,98.98,116.61,95.71,150.39,2,30.507819770995845
0,64,1,63.08,75.27,77.59,168.8,6,22.46131039284831
0,50,4,65.86,93.22,111.32,147.32,4,23.038096016739008
0,64,4,103.26,79.98,73.74,171.41,5,21.782497063166325
0,67,4,97.3,105.2,113.26,171.87,1,22.68165021896645
0,72,0,95.12,66.41,92.9,179.32,1,22.391079712293536
0,45,4,91.25,95.95,116.07,168.59,4,15.832477971983137
0,48,0,67.93,73.77,93.45,149.09,5,21.594552461020694
0,49,1,81.04,70.48,101.54,154.23,7,20.599579863581088
0,44,3,59.56,65.4,115.14,157.28,7,17.78712165822026
0,108,0,64.51,106.65,121.92,162.03,0,41.13702602818482
0,64,2,94.1,59.63,83.55,178.71,6,20.03928695946125
0,57,1,91.23,95.22,89.55,169.87,4,19.753382895911013
0,53,3,57.27,83.1,113.8,188.0,0,14.995473064735176
0,61,1,72.09,110.44,79.46,156.84,4,24.797972140543393
0,55,1,98.46,89.59,106.9,158.03,6,22.023361589132733
0,76,0,97.11,126.04,121.92,180.33,1,23.371017838793477
0,51,1,85.59,87.24,87.02,148.79,6,23.036828467246742
0,52,4,62.03,80.69,84.6,167.1,7,18.62303432977311
0,68,4,98.38,99.8,121.92,163.8,2,25.34434768867003
0,77,3,78.84,88.96,84.43,165.9,2,27.976794520617627
0,68,3,64.46,79.54,84.46,175.7,4,22.027509119550746
0,75,4,100.06,109.68,75.8,177.04,6,23.928664554376034
0,73,2,77.04,76.51,114.36,180.39,3,22.43354684814952
0,58,0,59.68,102.05,121.92,147.32,3,26.72419137941725
0,60,3,65.44,89.91,88.87,190.38,4,16.554215535952498
0,69,4,57.0,116.68,119.73,147.32,4,31.79257250309983
0,73,1,69.93,64.2,108.55,190.02,7,20.217350139944493
0,84,1,75.8,100.39,117.91,155.18,0,34.88251510774187
0,57,4,61.18,80.62,116.32,169.61,6,19.813990360340735
0,110,2,68.56,112.57,92.4,175.71,6,35.628679598445736
0,61,1,61.89,86.99,85.47,176.18,0,19.6524465472462
0,88,2,103.1,106.6,121.92,173.13,3,29.35878064363181
0,45,3,83.6,91.85,85.15,172.09,7,15.195018899919056
0,66,4,70.97,109.91,106.08,167.9,1,23.412217133415226
0,65,1,58.56,94.83,100.65,164.39,1,24.05262972932936
0,65,3,56.2,77.58,89.79,147.32,2,29.94952482176071
0,71,1,70.5,110.22,80.35,152.44,7,30.553464914397626
0,74,1,62.29,94.61,79.93,154.53,4,30.988896431335018
0,75,3,55.88,114.47,112.46,171.15,7,25.603978653450916
0,60,0,80.51,88.08,118.18,171.92,7,20.30011253299716
0,59,4,94.31,94.37,111.89,172.9,1,19.736131270026736
0,97,4,67.22,63.44,88.88,173.77,6,32.12344633751299
0,67,4,59.96,78.33,91.64,186.2,3,19.324819644630992
0,78,1,94.45,69.99,112.1,163.09,1,29.3251294053107
0,88,1,62.2,102.07,105.68,195.34,7,23.06217723369163
0,61,1,63.24,76.09,121.92,158.02,5,24.42900171997793
0,60,3,91.05,95.46,91.34,190.95,1,16.45553190758491
0,56,1,74.69,100.0,98.38,153.53,4,23.757543173745326
0,48,4,61.95,107.56,115.84,159.71,1,18.818153987628964
0,47,2,88.95,95.2,106.13,154.84,2,19.60340591409564
0,65,0,96.02,105.91,107.66,153.12,1,27.723593081392234
0,69,0,63.48,75.67,118.5,185.57,1,20.037039542043416
0,68,3,55.88,83.03,82.46,189.3,4,18.97613165416893
0,74,2,76.14,91.19,87.2,173.3,0,24.639653393329777
0,78,2,95.05,83.73,112.31,178.88,7,24.37648209011108
0,76,4,58.39,88.49,115.49,170.92,0,26.015239234223092
0,62,1,70.23,110.25,114.61,151.34,1,27.069749085605704
0,80,2,97.44,97.31,113.53,151.86,7,34.68991182153968
0,44,0,97.42,78.19,103.74,163.94,5,16.37128673357691
0,47,1,64.54,64.6,108.56,189.3,1,13.115855702146172
0,86,4,62.06,99.93,113.1,166.73,1,30.93648380507988
0,54,4,83.63,79.88,84.32,157.62,0,21.735573990864392
0,67,1,83.48,88.94,115.92,189.74,7,18.610455816283533
0,80,1,62.41,71.25,108.05,151.78,2,34.72649008373789
0,49,1,94.39,120.55,96.01,161.71,7,18.737960788492014
0,63,3,67.95,77.47,119.93,151.31,7,27.517266309321034
0,77,1,83.94,73.96,88.5,181.49,0,23.376814136788926
0,70,1,62.41,84.74,91.6,165.7,0,25.494882994876626
0,63,4,61.77,80.4,90.85,150.68,1,27.747849250991287
0,90,0,86.01,84.45,78.77,153.49,3,38.20166899611247
0,66,4,75.24,88.77,75.69,186.45,0,18.985374142395056
0,77,1,89.29,101.02,101.25,153.01,6,32.889032264187634
0,77,2,79.26,95.19,117.48,165.81,7,28.00717380842142
0,72,3,59.01,55.88,113.47,148.68,6,32.5707224381661
0,64,1,88.93,88.36,120.19,151.07,3,28.042938242846756
0,63,1,84.3,89.4,117.29,173.59,1,20.906972266513016
0,56,2,64.04,69.5,91.02,152.47,0,24.08902522550672
0,78,3,57.57,84.13,112.1,157.46,7,31.45966607032584
0,42,0,62.81,76.45,121.92,152.88,3,17.969994422113732
0,97,1,64.65,107.52,112.29,178.24,3,30.532431208480933
0,99,4,56.19,74.91,104.21,187.24,1,28.238259809423806
0,72,1,62.76,83.11,81.88,162.09,5,27.404384475429897
0,60,2,69.69,112.59,105.26,170.0,1,20.761245674740486
0,41,4,63.84,79.44,82.98,148.36,5,18.627312794416035
0,55,1,55.88,91.09,100.02,147.65,7,25.22875311818787
0,76,2,64.81,83.06,104.68,156.57,4,31.002483792543963
0,58,0,85.3,77.19,77.43,147.71,4,26.58325744920967
0,60,3,58.98,85.34,83.73,164.93,4,22.057278790060032
0,64,2,106.68,107.6,84.2,147.32,5,29.48876290142593
0,69,3,61.07,73.54,82.0,190.17,3,19.079416020220798
0,68,1,75.02,103.22,118.59,153.84,3,28.73229853791136
0,106,4,58.87,91.31,78.74,172.04,4,35.81351908720016
0,56,1,94.55,115.32,91.28,151.02,4,24.553821547139446
0,77,1,61.57,74.19,114.34,197.05,0,19.83069096887798
0,82,3,62.81,86.72,114.45,165.2,4,30.046491449208244
0,56,4,61.04,114.85,118.33,168.99,1,19.60947719169357
0,90,3,68.19,59.06,111.9,183.98,2,26.588955697021145
0,116,1,61.26,84.31,89.96,150.94,6,50.91541616795162
0,88,2,67.98,88.72,121.39,191.05,0,24.109521336275698
0,58,4,90.51,60.43,113.42,161.62,0,22.204335906519805
0,51,1,55.88,100.83,111.54,168.02,3,18.065426343140714
0,52,4,93.02,93.7,107.56,156.93,4,21.115014993142754
0,58,4,96.77,71.56,84.29,167.26,0,20.732124522744712
0,77,1,68.22,81.39,81.95,166.43,2,27.79889280186986
0,52,0,59.65,83.66,87.86,196.15,7,13.515332007054743
0,92,3,69.5,92.08,113.07,168.14,3,32.54211242934807
0,85,1,83.28,109.94,112.54,148.97,3,38.301985734006344
0,75,4,95.24,116.24,111.08,148.96,1,33.80040749410737
0,54,3,58.44,77.12,109.09,170.7,4,18.53218886771415
0,49,0,88.52,118.72,82.09,165.35,7,17.9220498728586
0,78,1,91.6,94.76,100.95,149.22,7,35.030031785172994
0,71,1,57.19,75.79,121.92,193.65,4,18.93317050806696
0,73,4,67.42,67.7,87.05,188.65,0,20.512058245253826
0,64,1,90.41,76.81,94.85,158.63,4,25.43368718652707
0,63,1,65.75,85.21,104.34,167.77,0,22.382672508790513
0,99,3,99.59,103.84,111.73,159.48,2,38.92447293432777
0,69,1,72.41,89.66,81.49,194.35,1,18.267537216301342
0,81,2,90.29,71.02,92.32,188.35,0,22.832515955101407
0,51,4,98.21,92.55,120.42,153.2,5,21.729645713039158
0,56,0,72.84,85.54,94.25,174.5,1,18.39065360711324
0,68,4,71.6,83.06,114.66,184.36,2,20.006702480704003
0,55,3,62.27,75.59,98.58,176.43,4,17.669238025900334
0,84,3,62.18,92.03,119.3,155.99,3,34.521190937853675
0,51,3,89.64,115.38,83.22,182.4,7,15.329235918744228
0,71,4,104.78,97.01,118.25,157.86,3,28.491423736347965
0,74,4,55.88,103.64,118.12,159.43,4,29.113312865284293
0,79,4,96.58,95.78,87.47,157.15,4,31.988827395879653
0,94,3,88.01,108.72,88.16,155.89,0,38.68043410853683
0,46,2,58.12,95.52,104.59,182.48,7,13.81424923231214
0,45,4,75.11,114.61,84.76,147.32,4,20.734286415065107
0,59,1,104.23,101.77,83.84,172.0,1,19.94321254732288
0,79,1,86.23,72.79,112.44,164.49,6,29.197662896357674
0,55,1,61.53,102.81,88.63,175.58,0,17.840729154622824
0,71,2,99.9,115.53,87.38,148.72,5,32.10107639701714
0,82,4,77.22,81.54,109.54,161.91,2,31.279982888781262
0,83,1,87.95,87.76,102.07,156.78,5,33.7673338912836
0,102,4,59.79,84.81,89.08,192.01,1,27.666388842778996
0,51,3,59.97,97.06,102.44,154.85,5,21.26903356952039
0,56,1,81.3,97.92,85.04,190.84,1,15.376206796098888
0,59,1,55.88,84.07,94.14,169.82,0,20.458525914523502
0,62,1,62.66,82.93,101.0,171.18,0,21.158537495133025
0,85,0,66.3,117.93,78.84,147.92,0,38.84768373473625
0,68,3,61.63,101.87,112.0,176.4,4,21.853034486659364
0,72,0,75.46,89.73,87.48,179.51,2,22.34370570874326
0,94,4,67.28,104.53,108.93,169.98,5,32.53360607293611
0,70,4,62.6,121.28,121.36,153.09,0,29.867879732681285
0,75,1,70.06,96.0,102.31,160.18,7,29.23106810120173
0,90,2,58.67,73.69,85.96,171.87,5,30.467888353835527
0,87,1,67.65,91.72,121.92,190.36,4,24.008656627464372
0,59,1,75.35,101.07,107.87,181.29,1,17.95164757802563
0,77,1,78.54,63.19,87.5,180.21,0,23.710076315314712
0,59,1,71.9,84.83,84.05,161.36,1,22.660017515963094
0,66,3,59.87,81.99,114.33,161.87,0,25.189015990670505
0,73,1,56.98,79.98,98.07,156.16,2,29.935275505576467
0,80,1,66.65,105.96,115.1,173.71,0,26.511869077126242
0,72,1,75.35,104.23,110.35,175.27,0,23.437825855970797
0,63,0,99.74,127.0,109.54,162.4,7,23.887378970613213
0,54,1,95.12,86.17,108.44,156.57,3,22.02808058943913
0,75,3,94.36,104.09,121.92,174.87,7,24.526221341318834
0,67,0,92.74,76.16,104.32,188.62,1,18.83212471755045
0,86,1,65.28,92.41,84.78,165.29,6,31.477866698562295
0,64,1,62.67,86.13,77.69,147.69,2,29.34119468294825
0,69,1,92.25,88.84,115.73,187.18,7,19.693830913745458
0,41,1,89.5,102.48,121.92,180.2,7,12.626247072866382
0,80,1,82.32,119.77,91.16,170.47,5,27.529230028874487
0,73,3,101.24,114.52,109.34,153.55,6,30.961587379378372
0,64,0,62.34,98.6,96.98,151.93,5,27.726362583821285
0,82,1,64.0,102.77,121.46,198.12,4,20.890903057282774
0,80,0,58.63,99.26,95.75,157.96,2,32.06237851164002
0,54,4,59.14,106.08,82.5,186.49,5,15.526825133654839
0,60,1,60.41,83.91,118.03,167.95,6,21.27116292372489
0,64,4,93.02,92.5,111.93,181.3,1,19.470825553876534
0,51,4,64.27,93.11,80.18,153.28,3,21.706969329805922
0,79,0,66.05,91.11,96.59,160.05,0,30.840096927691974
0,55,1,58.6,85.44,96.52,180.27,2,16.92449707064496
0,60,1,91.23,72.82,77.73,154.14,5,25.253439733145896
0,79,4,60.04,83.19,116.94,150.27,1,34.985051573878046
